-18.5905,6.33E-08
-18.5886,6.30E-08
-18.5867,6.35E-08
-18.5848,6.23E-08
-18.5829,6.09E-08
-18.581,6.20E-08
-18.5791,6.06E-08
-18.5772,6.20E-08
-18.5752,6.05E-08
-18.5733,6.00E-08
-18.5714,6.20E-08
-18.5695,6.28E-08
-18.5676,6.32E-08
-18.5657,6.25E-08
-18.5638,6.25E-08
-18.5619,6.26E-08
-18.56,6.29E-08
-18.5581,6.26E-08
-18.5562,6.22E-08
-18.5543,6.26E-08
-18.5524,6.34E-08
-18.5504,6.33E-08
-18.5485,6.29E-08
-18.5466,6.34E-08
-18.5447,6.37E-08
-18.5428,6.40E-08
-18.5409,6.37E-08
-18.539,6.27E-08
-18.5371,6.32E-08
-18.5352,6.43E-08
-18.5333,6.51E-08
-18.5314,6.57E-08
-18.5295,6.51E-08
-18.5276,6.52E-08
-18.5256,6.48E-08
-18.5237,6.45E-08
-18.5218,6.42E-08
-18.5199,6.35E-08
-18.518,6.32E-08
-18.5161,6.36E-08
-18.5142,6.31E-08
-18.5123,6.28E-08
-18.5104,6.32E-08
-18.5085,6.38E-08
-18.5066,6.47E-08
-18.5047,6.44E-08
-18.5028,6.40E-08
-18.5008,6.39E-08
-18.4989,6.39E-08
-18.497,6.39E-08
-18.4951,6.43E-08
-18.4932,6.46E-08
-18.4913,6.42E-08
-18.4894,6.48E-08
-18.4875,6.50E-08
-18.4856,6.45E-08
-18.4837,6.41E-08
-18.4818,6.42E-08
-18.4799,6.47E-08
-18.478,6.42E-08
-18.476,6.40E-08
-18.4741,6.26E-08
-18.4722,6.38E-08
-18.4703,6.33E-08
-18.4684,6.30E-08
-18.4665,6.36E-08
-18.4646,6.25E-08
-18.4627,6.38E-08
-18.4608,6.39E-08
-18.4589,6.28E-08
-18.457,6.31E-08
-18.4551,6.28E-08
-18.4532,6.29E-08
-18.4513,6.39E-08
-18.4493,6.42E-08
-18.4474,6.44E-08
-18.4455,6.40E-08
-18.4436,6.50E-08
-18.4417,6.45E-08
-18.4398,6.46E-08
-18.4379,6.41E-08
-18.436,6.45E-08
-18.4341,6.47E-08
-18.4322,6.43E-08
-18.4303,6.53E-08
-18.4284,6.45E-08
-18.4265,6.54E-08
-18.4245,6.58E-08
-18.4226,6.57E-08
-18.4207,6.48E-08
-18.4188,6.58E-08
-18.4169,6.46E-08
-18.415,6.49E-08
-18.4131,6.51E-08
-18.4112,6.54E-08
-18.4093,6.47E-08
-18.4074,6.55E-08
-18.4055,6.48E-08
-18.4036,6.47E-08
